NR_KONTA,SEGMENT,OBSZAR,REJON,CZAS_ZYCIA_KLIENTA,WARTOSC_FV
10177808,Os. Prywatna,Pólnocny,Torun,3481,127.88
10101078,Os. Prywatna,Poludniowy,Katowice Wschód,1908,204.82
10004236,Os. Prywatna,Centralno-Wschodni,Warszawa,1484,106.24
10004236,Os. Prywatna,Centralno-Wschodni,Warszawa,2247,59.54
20068782,SOHO,Pólnocny,Torun,1374,365.6
20068782,SOHO,Pólnocny,Torun,1706,189.36
20068782,SOHO,Pólnocny,Torun,1738,231.98
20068782,SOHO,Pólnocny,Torun,1798,212.94
20068782,SOHO,Pólnocny,Torun,1892,138.86
20068782,SOHO,Pólnocny,Torun,2347,93.12
20068782,SOHO,Pólnocny,Torun,2529,119.1
20068782,SOHO,Pólnocny,Torun,2650,93.48
20068782,SOHO,Pólnocny,Torun,2956,100.14
20068782,SOHO,Pólnocny,Torun,3047,96.04
43030749,Os. Prywatna,Pólnocny,Gdansk,28,85.4
43054225,SOHO,Centralno-Wschodni,Warszawa,120,186.46
42800337,Os. Prywatna,Poludniowy,Opole,273,244.96
42800337,Os. Prywatna,Poludniowy,Opole,396,285.66
43131065,SOHO,Centralno-Wschodni,Warszawa,0,87.4
43131065,SOHO,Centralno-Wschodni,Warszawa,151,85.4
42941042,Os. Prywatna,Centralno-Wschodni,Warszawa,0,166.36
42941042,Os. Prywatna,Centralno-Wschodni,Warszawa,32,193.56
42941042,Os. Prywatna,Centralno-Wschodni,Warszawa,243,213.26
42374974,Os. Prywatna,Poludniowy,Kraków,121,70.44
42374974,Os. Prywatna,Poludniowy,Kraków,517,72.78
42374974,Os. Prywatna,Poludniowy,Kraków,547,60.26
42374974,Os. Prywatna,Poludniowy,Kraków,668,66.2
42124101,SOHO,Poludniowy,Opole,1155,175.22
20114417,Os. Prywatna,Poludniowy,Katowice Zachód,2589,228.06
10172917,Os. Prywatna,Pólnocny,Torun,1402,126.36
10172917,Os. Prywatna,Pólnocny,Torun,1621,77.84
10172917,Os. Prywatna,Pólnocny,Torun,1892,116.7
10172917,Os. Prywatna,Pólnocny,Torun,2103,71.4
10172917,Os. Prywatna,Pólnocny,Torun,2529,117.52
10172917,Os. Prywatna,Pólnocny,Torun,2713,95.98
10172917,Os. Prywatna,Pólnocny,Torun,2774,113.76
10172917,Os. Prywatna,Pólnocny,Torun,2865,130.9
42784094,Os. Prywatna,Poludniowy,Kraków,214,87.98
42135678,Business1,Pólnocny,Gdansk,0,391.28
42135678,Business1,Pólnocny,Gdansk,28,167.66
42135678,Business1,Pólnocny,Gdansk,62,188
42135678,Business1,Pólnocny,Gdansk,90,196.28
42135678,Business1,Pólnocny,Gdansk,119,158.48
42135678,Business1,Pólnocny,Gdansk,211,1739.14
42135678,Business1,Pólnocny,Gdansk,272,1811.14
42135678,Business1,Pólnocny,Gdansk,335,1799.3
42135678,Business1,Pólnocny,Gdansk,426,1862.06
42135678,Business1,Pólnocny,Gdansk,545,175.34
42135678,Business1,Pólnocny,Gdansk,576,173.68
42135678,Business1,Pólnocny,Gdansk,611,157.08
42135678,Business1,Pólnocny,Gdansk,699,182.96
42135678,Business1,Pólnocny,Gdansk,762,166.22
42135678,Business1,Pólnocny,Gdansk,791,160.74
42135678,Business1,Pólnocny,Gdansk,849,209.72
42135678,Business1,Pólnocny,Gdansk,881,181.32
42135678,Business1,Pólnocny,Gdansk,912,215.42
42135678,Business1,Pólnocny,Gdansk,940,1030.3
42135678,Business1,Pólnocny,Gdansk,1003,156.36
42135678,Business1,Pólnocny,Gdansk,1035,162.44
42135678,Business1,Pólnocny,Gdansk,1064,156.26
42135678,Business1,Pólnocny,Gdansk,1156,166.32
42135678,Business1,Pólnocny,Gdansk,1217,147.5
42135678,Business1,Pólnocny,Gdansk,1245,191.68
42135678,Business1,Pólnocny,Gdansk,1276,175.8
42135678,Business1,Pólnocny,Gdansk,1338,150.86
42135678,Business1,Pólnocny,Gdansk,1429,157.72
42135678,Business1,Pólnocny,Gdansk,1581,182.46
42135678,Business1,Pólnocny,Gdansk,1611,161.56
42135678,Business1,Pólnocny,Gdansk,1735,181.56
42135678,Business1,Pólnocny,Gdansk,1826,159.26
42807120,Business2,Poludniowy,Opole,120,129.32
42807120,Business2,Poludniowy,Opole,150,257
42807120,Business2,Poludniowy,Opole,181,236.68
42807120,Business2,Poludniowy,Opole,273,236.68
42807120,Business2,Poludniowy,Opole,301,236.68
42694535,Os. Prywatna,Centralno-Wschodni,Warszawa,276,118
26208133,Os. Prywatna,Pólnocny,Bydgoszcz,1085,139.84
26208133,Os. Prywatna,Pólnocny,Bydgoszcz,1417,85
26208133,Os. Prywatna,Pólnocny,Bydgoszcz,2211,117.22
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,1312,79.52
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,1647,75.2
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,1767,71.18
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,1983,67
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2042,92.24
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2165,57.86
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2195,64.36
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2468,60.64
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2592,63.56
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2683,60.78
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2741,57.86
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,2802,70.88
10301024,Os. Prywatna,Poludniowy,Katowice Zachód,3292,40
42064560,SOHO,Zachodni,Pila,1888,158.6
42064560,SOHO,Zachodni,Pila,1921,158.6
42064560,SOHO,Zachodni,Pila,2131,158.6
42416036,SOHO,Zachodni,Poznan,0,121.26
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,488,49.14
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,915,47.76
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,1096,55.36
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,1342,46.36
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,1523,47.76
20043633,Os. Prywatna,Poludniowy,Katowice Zachód,2042,132.5
10095061,Os. Prywatna,Poludniowy,Katowice Zachód,2487,147.82
10095061,Os. Prywatna,Poludniowy,Katowice Zachód,3187,129.32
20142223,SOHO,Poludniowy,Katowice Wschód,943,106.78
20142223,SOHO,Poludniowy,Katowice Wschód,1495,174.06
20142223,SOHO,Poludniowy,Katowice Wschód,2468,122.24
42750140,Os. Prywatna,Zachodni,Poznan,88,110.68
42091313,SOHO,Zachodni,Kalisz,121,244.58
10412858,Os. Prywatna,Zachodni,Kalisz,2845,49.66
42149566,Business1,Pólnocny,Torun,638,1024.8
42149566,Business1,Pólnocny,Torun,882,1024.8
42149566,Business1,Pólnocny,Torun,973,1024.8
42149566,Business1,Pólnocny,Torun,1033,1024.8
42149566,Business1,Pólnocny,Torun,1064,1024.8
42149566,Business1,Pólnocny,Torun,1246,1024.8
42149566,Business1,Pólnocny,Torun,1276,1024.8
42149566,Business1,Pólnocny,Torun,1550,499.98
42149566,Business1,Pólnocny,Torun,1641,499.98
42149566,Business1,Pólnocny,Torun,1672,499.98
20119539,Os. Prywatna,Zachodni,Poznan,1820,523.54
20119539,Os. Prywatna,Zachodni,Poznan,1829,464.78
20119539,Os. Prywatna,Zachodni,Poznan,1889,384.66
20119539,Os. Prywatna,Zachodni,Poznan,1952,391.04
20119539,Os. Prywatna,Zachodni,Poznan,2102,329.26
20119539,Os. Prywatna,Zachodni,Poznan,2225,197.34
20119539,Os. Prywatna,Zachodni,Poznan,2254,194.38
20119539,Os. Prywatna,Zachodni,Poznan,2284,207.74
20119539,Os. Prywatna,Zachodni,Poznan,2316,286.88
20119539,Os. Prywatna,Zachodni,Poznan,2407,250
20119539,Os. Prywatna,Zachodni,Poznan,2435,357.98
20119539,Os. Prywatna,Zachodni,Poznan,2498,489.9
20119539,Os. Prywatna,Zachodni,Poznan,2589,568
20119539,Os. Prywatna,Zachodni,Poznan,2619,462.4
20119539,Os. Prywatna,Zachodni,Poznan,2649,595.88
20119539,Os. Prywatna,Zachodni,Poznan,2680,507.6
20119539,Os. Prywatna,Zachodni,Poznan,2740,693.22
20119539,Os. Prywatna,Zachodni,Poznan,2801,421.8
20119539,Os. Prywatna,Zachodni,Poznan,2834,484.68
20119539,Os. Prywatna,Zachodni,Poznan,2862,471.6
20119539,Os. Prywatna,Zachodni,Poznan,2925,376.68
20119539,Os. Prywatna,Zachodni,Poznan,3046,327.32
20119539,Os. Prywatna,Zachodni,Poznan,3079,576.5
20065164,SOHO,Poludniowy,Katowice Zachód,1707,248.14
20065164,SOHO,Poludniowy,Katowice Zachód,1767,192.22
20065164,SOHO,Poludniowy,Katowice Zachód,1921,453.18
20065164,SOHO,Poludniowy,Katowice Zachód,2012,300.26
20065164,SOHO,Poludniowy,Katowice Zachód,2075,194.5
20065164,SOHO,Poludniowy,Katowice Zachód,2285,234.88
20065164,SOHO,Poludniowy,Katowice Zachód,2558,259.26
20065164,SOHO,Poludniowy,Katowice Zachód,2894,257.52
20065164,SOHO,Poludniowy,Katowice Zachód,2924,257.52
20065164,SOHO,Poludniowy,Katowice Zachód,3077,273.02
20065164,SOHO,Poludniowy,Katowice Zachód,3169,222.14
42701624,Os. Prywatna,Poludniowy,Katowice Zachód,182,180
42701624,Os. Prywatna,Poludniowy,Katowice Zachód,243,180
42801121,Os. Prywatna,Centralno-Wschodni,Warszawa,0,159.12
42801121,Os. Prywatna,Centralno-Wschodni,Warszawa,32,98.02
42801121,Os. Prywatna,Centralno-Wschodni,Warszawa,151,127.78
42801121,Os. Prywatna,Centralno-Wschodni,Warszawa,305,127.78
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,1361,100.46
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,1634,123
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,1941,93.8
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,2151,99.74
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,2368,67.32
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,2670,82.66
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,2732,82.7
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,2943,82.94
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,3159,67.32
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,3187,80
10083128,Os. Prywatna,Poludniowy,Katowice Zachód,3309,69.14
42712485,Os. Prywatna,Pólnocny,Gdansk,210,121.82
42712485,Os. Prywatna,Pólnocny,Gdansk,454,100.46
10431437,Os. Prywatna,Zachodni,Poznan,1515,105.18
10431437,Os. Prywatna,Zachodni,Poznan,1578,121.14
10431437,Os. Prywatna,Zachodni,Poznan,1606,96.18
10431437,Os. Prywatna,Zachodni,Poznan,1635,106.66
10431437,Os. Prywatna,Zachodni,Poznan,1665,97
10431437,Os. Prywatna,Zachodni,Poznan,1697,126.92
10431437,Os. Prywatna,Zachodni,Poznan,1726,150.32
10431437,Os. Prywatna,Zachodni,Poznan,1788,137.62
10431437,Os. Prywatna,Zachodni,Poznan,1819,137.62
10431437,Os. Prywatna,Zachodni,Poznan,1851,150.42
10431437,Os. Prywatna,Zachodni,Poznan,1942,128.62
10431437,Os. Prywatna,Zachodni,Poznan,2001,148.96
10431437,Os. Prywatna,Zachodni,Poznan,2061,150.8
10431437,Os. Prywatna,Zachodni,Poznan,2092,192
10431437,Os. Prywatna,Zachodni,Poznan,2127,157.62
10431437,Os. Prywatna,Zachodni,Poznan,2155,150.42
10431437,Os. Prywatna,Zachodni,Poznan,2245,126.28
10431437,Os. Prywatna,Zachodni,Poznan,2278,105.04
10431437,Os. Prywatna,Zachodni,Poznan,2307,105.78
10431437,Os. Prywatna,Zachodni,Poznan,2335,154.02
10431437,Os. Prywatna,Zachodni,Poznan,2365,142.38
10431437,Os. Prywatna,Zachodni,Poznan,2428,177.3
10431437,Os. Prywatna,Zachodni,Poznan,2456,110.1
10431437,Os. Prywatna,Zachodni,Poznan,2489,100.66
10431437,Os. Prywatna,Zachodni,Poznan,2519,103.22
10431437,Os. Prywatna,Zachodni,Poznan,2580,98.08
10431437,Os. Prywatna,Zachodni,Poznan,2610,124
10431437,Os. Prywatna,Zachodni,Poznan,2642,162.24
10431437,Os. Prywatna,Zachodni,Poznan,2672,80.52
10431437,Os. Prywatna,Zachodni,Poznan,2700,177.36
10431437,Os. Prywatna,Zachodni,Poznan,2761,96.26
10431437,Os. Prywatna,Zachodni,Poznan,2792,92.6
10431437,Os. Prywatna,Zachodni,Poznan,2824,111.64
10431437,Os. Prywatna,Zachodni,Poznan,2854,89.68
10431437,Os. Prywatna,Zachodni,Poznan,2915,82.72
10431437,Os. Prywatna,Zachodni,Poznan,2945,106.88
10431437,Os. Prywatna,Zachodni,Poznan,2975,142.14
10431437,Os. Prywatna,Zachodni,Poznan,3006,89.3
10431437,Os. Prywatna,Zachodni,Poznan,3037,100.28
10431437,Os. Prywatna,Zachodni,Poznan,3066,131.18
10431437,Os. Prywatna,Zachodni,Poznan,3097,170.26
10431437,Os. Prywatna,Zachodni,Poznan,3127,131.46
10431437,Os. Prywatna,Zachodni,Poznan,3160,100.22
10431437,Os. Prywatna,Zachodni,Poznan,3188,96.34
10431437,Os. Prywatna,Zachodni,Poznan,3218,90.48
10431437,Os. Prywatna,Zachodni,Poznan,3251,83.44
10431437,Os. Prywatna,Zachodni,Poznan,3280,112.8
10431437,Os. Prywatna,Zachodni,Poznan,3342,144.78
10431437,Os. Prywatna,Zachodni,Poznan,3372,123.34
10431437,Os. Prywatna,Zachodni,Poznan,3405,97.36
43132301,SOHO,Centralno-Wschodni,Warszawa,0,146.18
43132301,SOHO,Centralno-Wschodni,Warszawa,31,175.42
43132301,SOHO,Centralno-Wschodni,Warszawa,61,198.18
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,1312,141.88
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,1677,90.2
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,2194,226.52
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,2588,233.34
42281533,SOHO,Poludniowy,Katowice Zachód,0,190.32
42281533,SOHO,Poludniowy,Katowice Zachód,276,132.46
42281533,SOHO,Poludniowy,Katowice Zachód,395,107.44
42281533,SOHO,Poludniowy,Katowice Zachód,424,100.72
42281533,SOHO,Poludniowy,Katowice Zachód,577,108.78
42281533,SOHO,Poludniowy,Katowice Zachód,942,105.48
42281533,SOHO,Poludniowy,Katowice Zachód,1216,117.22
42181185,Os. Prywatna,Poludniowy,Katowice Zachód,1765,245.12
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,1481,433.74
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,1725,107.92
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,1816,183.46
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,2182,266.4
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,3159,62.02
42600525,Os. Prywatna,Centralno-Wschodni,Warszawa,91,98
20371212,Os. Prywatna,Poludniowy,Katowice Wschód,670,328.94
20371212,Os. Prywatna,Poludniowy,Katowice Wschód,2224,260.4
43136424,SOHO,Poludniowy,Kraków,29,124
42376524,Business4,Centralno-Wschodni,Warszawa,124,87797.74
42376524,Business4,Centralno-Wschodni,Warszawa,215,18106.36
42376524,Business4,Centralno-Wschodni,Warszawa,273,17776.72
42376524,Business4,Centralno-Wschodni,Warszawa,915,11379.02
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,1432,123.7
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,2010,89.46
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,2227,123.42
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,2256,103.8
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,2437,109.06
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,2649,107.48
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,2833,102.34
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,2894,93.48
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,3109,134.18
42507695,SOHO,Poludniowy,Kraków,27,72.18
42507695,SOHO,Poludniowy,Kraków,272,48.8
42507695,SOHO,Poludniowy,Kraków,426,48.8
42507695,SOHO,Poludniowy,Kraków,454,48.8
42507695,SOHO,Poludniowy,Kraków,608,48.8
42507695,SOHO,Poludniowy,Kraków,699,48.8
42756141,Os. Prywatna,Zachodni,Kalisz,0,83.26
43139244,Os. Prywatna,Pólnocny,Gdansk,90,92.72
42528395,Os. Prywatna,Centralno-Wschodni,Warszawa,191,88.6
42528395,Os. Prywatna,Centralno-Wschodni,Warszawa,222,88.6
42528395,Os. Prywatna,Centralno-Wschodni,Warszawa,404,193.38
42528395,Os. Prywatna,Centralno-Wschodni,Warszawa,587,184.46
42684216,Os. Prywatna,Centralno-Wschodni,Warszawa,243,118
42684216,Os. Prywatna,Centralno-Wschodni,Warszawa,366,118
42684216,Os. Prywatna,Centralno-Wschodni,Warszawa,396,118
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,1956,339.52
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,2340,220.8
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,3468,167.06
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,3648,167.72
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,3678,192.02
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,3770,184.62
10200154,SOHO,Pólnocny,Gdansk,1804,502.78
10200154,SOHO,Pólnocny,Gdansk,1928,345.24
10200154,SOHO,Pólnocny,Gdansk,2354,272.7
10200154,SOHO,Pólnocny,Gdansk,2749,250.36
10200154,SOHO,Pólnocny,Gdansk,2839,256.02
10200154,SOHO,Pólnocny,Gdansk,2992,244.7
10200154,SOHO,Pólnocny,Gdansk,3175,263.1
10200154,SOHO,Pólnocny,Gdansk,3299,268.06
10200154,SOHO,Pólnocny,Gdansk,3392,259.56
42370064,Os. Prywatna,Zachodni,Poznan,367,184.36
42370064,Os. Prywatna,Zachodni,Poznan,395,184.36
42370064,Os. Prywatna,Zachodni,Poznan,640,184.36
43015456,Os. Prywatna,Pólnocny,Gdansk,211,86.82
10064194,Os. Prywatna,Poludniowy,Katowice Wschód,1696,164.58
10064194,Os. Prywatna,Poludniowy,Katowice Wschód,2397,183.74
10064194,Os. Prywatna,Poludniowy,Katowice Wschód,2943,61.66
10064194,Os. Prywatna,Poludniowy,Katowice Wschód,3005,64.44
10064194,Os. Prywatna,Poludniowy,Katowice Wschód,3217,59.54
43087503,Os. Prywatna,Centralno-Wschodni,Warszawa,0,200.84
43087503,Os. Prywatna,Centralno-Wschodni,Warszawa,61,323.88
43087503,Os. Prywatna,Centralno-Wschodni,Warszawa,123,373.02
43087503,Os. Prywatna,Centralno-Wschodni,Warszawa,151,333.4
10337183,Os. Prywatna,Centralno-Wschodni,Lublin,1964,151.52
10337183,Os. Prywatna,Centralno-Wschodni,Lublin,2086,145.66
10337183,Os. Prywatna,Centralno-Wschodni,Lublin,2272,113.46
10337183,Os. Prywatna,Centralno-Wschodni,Lublin,2301,110.54
10337183,Os. Prywatna,Centralno-Wschodni,Lublin,2574,128.78
10337183,Os. Prywatna,Centralno-Wschodni,Lublin,2636,127.32
10337183,Os. Prywatna,Centralno-Wschodni,Lublin,2694,116.34
43035121,Os. Prywatna,Poludniowy,Katowice Zachód,152,125.26
43133322,Os. Prywatna,Poludniowy,Kraków,122,117.78
42366232,Business4,Centralno-Wschodni,Warszawa,183,12525.32
42366232,Business4,Centralno-Wschodni,Warszawa,366,10248
42366232,Business4,Centralno-Wschodni,Warszawa,669,10248
42979828,Os. Prywatna,Poludniowy,Kraków,245,161.82
42346923,Os. Prywatna,Poludniowy,Katowice Zachód,0,75.98
42346923,Os. Prywatna,Poludniowy,Katowice Zachód,421,67.32
42346923,Os. Prywatna,Poludniowy,Katowice Zachód,758,97.34
42346923,Os. Prywatna,Poludniowy,Katowice Zachód,848,97.34
42346923,Os. Prywatna,Poludniowy,Katowice Zachód,1063,97.34
42346923,Os. Prywatna,Poludniowy,Katowice Zachód,1093,97.34
30030253,SOHO,Pólnocny,Torun,1078,366
30030253,SOHO,Pólnocny,Torun,1685,366
30030253,SOHO,Pólnocny,Torun,1838,366
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,110,249
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,125,229.78
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,153,262.64
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,243,147.5
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,276,248.76
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,306,195.82
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,335,170.2
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,367,204.82
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,396,268.94
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,458,199.48
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,487,242.3
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,521,247.26
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,549,177.48
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,579,231.2
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,640,202.62
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,672,156.28
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,705,142.38
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,733,177.14
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,767,156.12
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,794,208.62
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,824,213.68
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,853,152.6
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,885,159.64
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,913,195.72
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,944,147.22
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,976,98.08
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1006,178.68
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1040,220.48
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1067,161.4
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1098,266.44
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1131,187.84
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1159,186.36
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1218,160.68
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1249,180.96
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1279,173.48
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1312,132.78
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1340,94.42
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1371,73.2
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1403,161.4
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1432,230
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1463,207.66
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1524,165.72
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1614,176.68
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1676,115.02
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,1980,44.6
20497986,Os. Prywatna,Centralno-Wschodni,Warszawa,2257,55.8
43094844,Os. Prywatna,Centralno-Wschodni,Warszawa,61,107.34
20470377,Os. Prywatna,Pólnocny,Gdansk,975,118.14
42469049,Os. Prywatna,Poludniowy,Katowice Wschód,122,128
42379448,Os. Prywatna,Zachodni,Poznan,245,292.14
42379448,Os. Prywatna,Zachodni,Poznan,273,262.54
42379448,Os. Prywatna,Zachodni,Poznan,364,256.1
42379448,Os. Prywatna,Zachodni,Poznan,638,288.16
42379448,Os. Prywatna,Zachodni,Poznan,791,364.78
10050953,Os. Prywatna,Poludniowy,Katowice Wschód,3127,208.44
20014530,Os. Prywatna,Poludniowy,Opole,1309,243
20014530,Os. Prywatna,Poludniowy,Opole,1492,218.64
20014530,Os. Prywatna,Poludniowy,Opole,1861,214.9
20014530,Os. Prywatna,Poludniowy,Opole,2561,163.7
20014530,Os. Prywatna,Poludniowy,Opole,2710,239.9
20014530,Os. Prywatna,Poludniowy,Opole,3045,291.22
10441958,Os. Prywatna,Zachodni,Pila,1483,242.02
10441958,Os. Prywatna,Zachodni,Pila,1635,130.76
10441958,Os. Prywatna,Zachodni,Pila,3006,174.2
10441958,Os. Prywatna,Zachodni,Pila,3097,137.98
10441958,Os. Prywatna,Zachodni,Pila,3251,148.44
10419924,Os. Prywatna,Zachodni,Pila,1361,149.8
10101606,Os. Prywatna,Poludniowy,Opole,3245,324.84
42526776,Os. Prywatna,Poludniowy,Katowice Wschód,526,88.6
42526776,Os. Prywatna,Poludniowy,Katowice Wschód,558,88.6
42769657,Os. Prywatna,Zachodni,Kalisz,301,87.06
42837835,Os. Prywatna,Zachodni,Poznan,90,127.78
42945071,SOHO,Pólnocny,Bydgoszcz,150,180.56
42700251,Os. Prywatna,Pólnocny,Gdansk,335,98
42064680,SOHO,Poludniowy,Opole,214,146.4
42740370,SOHO,Zachodni,Poznan,0,110.26
43005896,Os. Prywatna,Centralno-Wschodni,Lublin,244,139.42
43147050,SOHO,Poludniowy,Katowice Wschód,0,103
20261249,Os. Prywatna,Zachodni,Kalisz,854,126.66
20261249,Os. Prywatna,Zachodni,Kalisz,1463,98.84
20261249,Os. Prywatna,Zachodni,Kalisz,1649,97.82
20261249,Os. Prywatna,Zachodni,Kalisz,1677,83.92
20261249,Os. Prywatna,Zachodni,Kalisz,1890,87.36
20261249,Os. Prywatna,Zachodni,Kalisz,1981,99.72
20261249,Os. Prywatna,Zachodni,Kalisz,2286,92.32
20261249,Os. Prywatna,Zachodni,Kalisz,2559,49.66
20261249,Os. Prywatna,Zachodni,Kalisz,2743,40
10416364,Os. Prywatna,Zachodni,Kalisz,1383,317.54
10416364,Os. Prywatna,Zachodni,Kalisz,1690,138.44
10416364,Os. Prywatna,Zachodni,Kalisz,2236,131.2
